Lead Origin,Country,State,City,Instance,Instance Date,Campaign,Lead Stage,Lead Status,Email Verification Status,Mobile Verification Status,Lead Score,Registration Device,Course,Specialization,Campus,Last Lead Activity Date,Form Initiated,Paid Applications,Enrolment Status
API,India,Karnataka,Tumakuru,Primary,16-03-2026,collegedunia/258/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - Computer Science and Engineering,University Not Available,16-03-2026 14:05,0,0,No
API,India,Uttar Pradesh,Shamali (Prabuddh Nagar),Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - CSE (Data Science),University Not Available,16-03-2026 14:05,0,0,No
API,India,Rajasthan,Jaipur,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - CSE (Artificial Intelligence and Machine Learning),University Not Available,16-03-2026 14:05,0,0,No
API,India,Karnataka,Bengaluru,Primary,16-03-2026,collegedunia/258/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - Computer Science and Engineering,University Not Available,16-03-2026 14:05,0,0,No
API,India,Uttar Pradesh,Bulandshahr,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,"B.Tech - CSE (IOT, Cyber Security and Blockchain",University Not Available,16-03-2026 14:05,0,0,No
API,India,Goa,Sanquelim,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,-4,,B.Tech,B.Tech - CSE (Artificial Intelligence and Machine Learning),University Not Available,16-03-2026 14:05,0,0,No
API,India,Maharashtra,Parbhani,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,-4,,B.Tech,"B.Tech - CSE (IOT, Cyber Security and Blockchain",University Not Available,16-03-2026 14:05,0,0,No
API,India,Madhya Pradesh,Indore,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,"B.Tech - CSE (IOT, Cyber Security and Blockchain",University Not Available,16-03-2026 14:05,0,0,No
API,India,Andhra Pradesh,Vijayawada,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,"B.Tech - CSE (IOT, Cyber Security and Blockchain",University Not Available,16-03-2026 14:05,0,0,No
API,India,Madhya Pradesh,Satna,Primary,16-03-2026,collegedunia/258/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - Computer Science and Engineering,University Not Available,16-03-2026 14:05,0,0,No
API,India,Telangana,Hyderabad,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - CSE (Artificial Intelligence and Machine Learning),University Not Available,16-03-2026 14:05,0,0,No
API,India,Maharashtra,Akola,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,-4,,B.Tech,B.Tech - Electronics and Communication Engineering (ECE),University Not Available,16-03-2026 14:04,0,0,No
API,India,Uttar Pradesh,Firozabad,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - CSE (Artificial Intelligence and Machine Learning),University Not Available,16-03-2026 14:04,0,0,No
API,India,Telangana,Hyderabad,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - Electronics and Communication Engineering (ECE),University Not Available,16-03-2026 14:04,0,0,No
API,India,Haryana,Panipat,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,-4,,B.Tech,"B.Tech - CSE (IOT, Cyber Security and Blockchain",University Not Available,16-03-2026 14:04,0,0,No
API,India,Madhya Pradesh,Bhopal,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,"B.Tech - CSE (IOT, Cyber Security and Blockchain",University Not Available,16-03-2026 14:04,0,0,No
API,India,Karnataka,Bengaluru,Primary,16-03-2026,collegedunia/258/api,Untouched,Unverified,No,No,1,,B.Tech,"B.Tech - CSE (IOT, Cyber Security and Blockchain",University Not Available,16-03-2026 14:04,0,0,No
API,India,Tamil Nadu,Chennai,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - Electronics and Communication Engineering (ECE),University Not Available,16-03-2026 14:04,0,0,No
API,India,Bihar,Motihari,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - Electronics and Communication Engineering (ECE),University Not Available,16-03-2026 14:04,0,0,No
API,India,Maharashtra,Mumbai,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - CSE (Data Science),University Not Available,16-03-2026 14:04,0,0,No
API,India,Andhra Pradesh,City Not Available,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - Electronics and Communication Engineering (ECE),University Not Available,16-03-2026 14:04,0,0,No
API,India,Punjab,Ludhiana,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,-4,,B.Tech,B.Tech - CSE (Data Science),University Not Available,16-03-2026 14:04,0,0,No
API,India,Telangana,Hyderabad,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,"B.Tech - CSE (IOT, Cyber Security and Blockchain",University Not Available,16-03-2026 14:04,0,0,No
API,India,Madhya Pradesh,Ujjain,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - Electronics and Communication Engineering (ECE),University Not Available,16-03-2026 14:04,0,0,No
API,India,Andhra Pradesh,Tadepalligudem,Primary,16-03-2026,collegedunia/258/api,Untouched,Unverified,No,No,1,,B.Tech,"B.Tech - CSE (IOT, Cyber Security and Blockchain",University Not Available,16-03-2026 14:04,0,0,No
API,India,Maharashtra,Thane,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,-4,,B.Tech,B.Tech - CSE (Data Science),University Not Available,16-03-2026 14:04,0,0,No
API,India,Haryana,Palwal,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - Electronics and Communication Engineering (ECE),University Not Available,16-03-2026 14:04,0,0,No
API,India,Haryana,Faridabad,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - Electronics and Communication Engineering (ECE),University Not Available,16-03-2026 14:04,0,0,No
API,India,Andhra Pradesh,Pattikonda,Primary,16-03-2026,collegedunia/258/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - Computer Science and Engineering,University Not Available,16-03-2026 14:04,0,0,No
API,India,Karnataka,Gulbarga,Primary,16-03-2026,collegedunia/258/api,Untouched,Unverified,No,No,1,,B.Tech,"B.Tech - CSE (IOT, Cyber Security and Blockchain",University Not Available,16-03-2026 14:04,0,0,No
API,India,Odisha,Rourkela,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - CSE (Data Science),University Not Available,16-03-2026 14:03,0,0,No
API,India,Uttar Pradesh,Gorakhpur,Primary,16-03-2026,collegedunia/258/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - Computer Science and Engineering,University Not Available,16-03-2026 14:03,0,0,No
API,India,Madhya Pradesh,Bhopal,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - CSE (Data Science),University Not Available,16-03-2026 14:03,0,0,No
API,India,Andhra Pradesh,City Not Available,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - CSE (Data Science),University Not Available,16-03-2026 14:03,0,0,No
API,India,Tamil Nadu,Chennai,Primary,16-03-2026,collegedunia/265/api,Unanswered/No response,Unverified,No,No,1,,B.Sc in Sports Science,B.Sc in Sports Science,University Not Available,16-03-2026 14:03,0,0,No
API,India,Gujarat,Ahmedabad,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - CSE (Data Science),University Not Available,16-03-2026 14:03,0,0,No
API,India,Telangana,Hyderabad,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - Electronics and Communication Engineering (ECE),University Not Available,16-03-2026 14:03,0,0,No
API,India,Madhya Pradesh,Indore,Primary,16-03-2026,collegedunia/258/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - Computer Science and Engineering,University Not Available,16-03-2026 14:03,0,0,No
API,India,West Bengal,Kolkata,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - CSE (Data Science),University Not Available,16-03-2026 14:03,0,0,No
API,India,Karnataka,Mysuru,Primary,16-03-2026,collegedunia/258/api,Untouched,Unverified,No,No,-4,,B.Tech,"B.Tech - CSE (IOT, Cyber Security and Blockchain",University Not Available,16-03-2026 14:03,0,0,No
API,India,Maharashtra,Mumbai,Primary,16-03-2026,collegedunia/265/api,Unanswered/No response,Unverified,No,No,1,,BBA (Hons.),BBA (Hons.) - General,University Not Available,16-03-2026 14:03,0,0,No
API,India,Karnataka,Bengaluru,Primary,16-03-2026,collegedunia/258/api,Untouched,Unverified,No,No,-4,,B.Tech,"B.Tech - CSE (IOT, Cyber Security and Blockchain",University Not Available,16-03-2026 14:03,0,0,No
API,India,Delhi,New Delhi,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - CSE (Data Science),University Not Available,16-03-2026 14:03,0,0,No
API,India,Telangana,Hyderabad,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - CSE (Artificial Intelligence and Machine Learning),University Not Available,16-03-2026 14:03,0,0,No
API,India,Delhi,New Delhi,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - CSE (Data Science),University Not Available,16-03-2026 14:02,0,0,No
API,India,Telangana,Hyderabad,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,-4,,B.Tech,B.Tech - Electronics and Communication Engineering (ECE),University Not Available,16-03-2026 14:02,0,0,No
API,India,Telangana,Hyderabad,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - CSE (Data Science),University Not Available,16-03-2026 14:02,0,0,No
API,India,Madhya Pradesh,Jabalpur,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - CSE (Artificial Intelligence and Machine Learning),University Not Available,16-03-2026 14:02,0,0,No
API,India,Uttar Pradesh,Ghaziabad,Primary,16-03-2026,collegedunia/258/api,Untouched,Unverified,No,No,-4,,B.Tech,B.Tech - Computer Science and Engineering,University Not Available,16-03-2026 14:02,0,0,No
API,India,Karnataka,Tumakuru,Primary,16-03-2026,collegedunia/258/api,Untouched,Unverified,No,No,1,,B.Tech,"B.Tech - CSE (IOT, Cyber Security and Blockchain",University Not Available,16-03-2026 14:02,0,0,No
API,India,Tamil Nadu,Chennai,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - CSE (Data Science),University Not Available,16-03-2026 14:02,0,0,No
API,India,Gujarat,Bharuch,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - CSE (Artificial Intelligence and Machine Learning),University Not Available,16-03-2026 14:02,0,0,No
API,India,Maharashtra,Pune,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - CSE (Data Science),University Not Available,16-03-2026 14:02,0,0,No
API,India,Maharashtra,Mumbai,Primary,16-03-2026,collegedunia/265/api,Unanswered/No response,Unverified,No,No,1,,BBA,BBA - E-Commerce and Digital Marketing,University Not Available,16-03-2026 14:02,0,0,No
API,India,Goa,Vasco Da Gama,Primary,16-03-2026,collegedunia/266/api,Not Interested,Unverified,No,No,1,,BCA,BCA,University Not Available,16-03-2026 14:02,0,0,No
API,India,Haryana,Panipat,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,"B.Tech - CSE (IOT, Cyber Security and Blockchain",University Not Available,16-03-2026 14:02,0,0,No
API,India,Haryana,Faridabad,Primary,16-03-2026,collegedunia/265/api,Not Interested,Unverified,No,No,1,,B.Sc (Hons.),B.Sc (Hons.),University Not Available,16-03-2026 14:02,0,0,No
API,India,Telangana,Hyderabad,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,-4,,B.Tech,B.Tech - Electronics and Communication Engineering (ECE),University Not Available,16-03-2026 14:02,0,0,No
API,India,West Bengal,Kolkata,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,"B.Tech - CSE (IOT, Cyber Security and Blockchain",University Not Available,16-03-2026 14:01,0,0,No
API,India,West Bengal,Malda,Primary,16-03-2026,collegedunia/258/api,Untouched,Unverified,No,No,1,,B.Tech,"B.Tech - CSE (IOT, Cyber Security and Blockchain",University Not Available,16-03-2026 14:01,0,0,No
API,India,Gujarat,Gandhinagar,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - CSE (Data Science),University Not Available,16-03-2026 14:01,0,0,No
API,India,Andhra Pradesh,Madanapalle,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - CSE (Data Science),University Not Available,16-03-2026 14:01,0,0,No
API,India,Rajasthan,Jaipur,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,-4,,B.Tech,B.Tech - Electronics and Communication Engineering (ECE),University Not Available,16-03-2026 14:01,0,0,No
API,India,Andhra Pradesh,Guntur,Primary,16-03-2026,collegedunia/258/api,Untouched,Unverified,No,No,1,,B.Tech,"B.Tech - CSE (IOT, Cyber Security and Blockchain",University Not Available,16-03-2026 14:01,0,0,No
API,India,Karnataka,Bengaluru,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - CSE (Artificial Intelligence and Machine Learning),University Not Available,16-03-2026 14:01,0,0,No
API,India,Maharashtra,Sangli,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - CSE (Data Science),University Not Available,16-03-2026 14:01,0,0,No
API,India,Gujarat,Vadodara,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - CSE (Artificial Intelligence and Machine Learning),University Not Available,16-03-2026 14:01,0,0,No
API,India,Gujarat,Bharuch,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,-4,,B.Tech,B.Tech - CSE (Data Science),University Not Available,16-03-2026 14:00,0,0,No
API,India,Maharashtra,Mumbai,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - CSE (Data Science),University Not Available,16-03-2026 14:00,0,0,No
API,India,Assam,Tezpur,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,"B.Tech - CSE (IOT, Cyber Security and Blockchain",University Not Available,16-03-2026 14:00,0,0,No
API,India,Haryana,Faridabad,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - CSE (Data Science),University Not Available,16-03-2026 14:00,0,0,No
API,India,Delhi,New Delhi,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - CSE (Artificial Intelligence and Machine Learning),University Not Available,16-03-2026 14:00,0,0,No
API,India,Maharashtra,Pune,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,-4,,B.Tech,B.Tech - CSE (Artificial Intelligence and Machine Learning),University Not Available,16-03-2026 14:00,0,0,No
API,India,West Bengal,Kolkata,Primary,16-03-2026,collegedunia/258/api,Untouched,Unverified,No,No,1,,B.Tech,"B.Tech - CSE (IOT, Cyber Security and Blockchain",University Not Available,16-03-2026 14:00,0,0,No
API,India,Gujarat,Ahmedabad,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - CSE (Data Science),University Not Available,16-03-2026 14:00,0,0,No
API,India,Bihar,Gaya,Primary,16-03-2026,collegedunia/258/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - Computer Science and Engineering,University Not Available,16-03-2026 14:00,0,0,No
API,India,Delhi,New Delhi,Primary,16-03-2026,collegedunia/266/api,Unanswered/No response,Unverified,No,No,1,,B.Sc (Hons.),B.Sc (Hons.),University Not Available,16-03-2026 14:00,0,0,No
API,India,Kerala,Kottayam,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,-4,,B.Tech,"B.Tech - CSE (IOT, Cyber Security and Blockchain",University Not Available,16-03-2026 13:59,0,0,No
API,India,Delhi,New Delhi,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - CSE (Artificial Intelligence and Machine Learning),University Not Available,16-03-2026 13:59,0,0,No
API,India,Tamil Nadu,Chennai,Primary,16-03-2026,collegedunia/265/api,Unanswered/No response,Unverified,No,No,1,,B.Sc in Sports Science,B.Sc in Sports Science,University Not Available,16-03-2026 13:59,0,0,No
API,India,Chandigarh,Chandigarh,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - CSE (Artificial Intelligence and Machine Learning),University Not Available,16-03-2026 13:59,0,0,No
API,India,Delhi,New Delhi,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - CSE (Data Science),University Not Available,16-03-2026 13:58,0,0,No
API,India,Haryana,Gurugram,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,"B.Tech - CSE (IOT, Cyber Security and Blockchain",University Not Available,16-03-2026 13:58,0,0,No
API,India,Telangana,Hyderabad,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - Electronics and Communication Engineering (ECE),University Not Available,16-03-2026 13:58,0,0,No
API,India,Maharashtra,Dhule,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - Electronics and Communication Engineering (ECE),University Not Available,16-03-2026 13:57,0,0,No
API,India,Andhra Pradesh,City Not Available,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,-4,,B.Tech,B.Tech - CSE (Artificial Intelligence and Machine Learning),University Not Available,16-03-2026 13:57,0,0,No
API,India,Bihar,Bihariganj,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - CSE (Data Science),University Not Available,16-03-2026 13:57,0,0,No
API,India,Gujarat,Gandhinagar,Primary,16-03-2026,collegedunia/266/api,Unanswered/No response,Unverified,No,No,1,,B.Sc (Hons.),B.Sc (Hons.),University Not Available,16-03-2026 13:57,0,0,No
API,India,Odisha,Bhubaneswar,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,-4,,B.Tech,B.Tech - CSE (Artificial Intelligence and Machine Learning),University Not Available,16-03-2026 13:57,0,0,No
API,India,Karnataka,Bengaluru,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - Electronics and Communication Engineering (ECE),University Not Available,16-03-2026 13:57,0,0,No
API,India,Delhi,New Delhi,Primary,16-03-2026,collegedunia/265/api,Unanswered/No response,Unverified,No,No,1,,B.Sc in Sports Science,B.Sc in Sports Science,University Not Available,16-03-2026 13:57,0,0,No
API,India,Tamil Nadu,Salem,Primary,16-03-2026,collegedunia/228_RV/api,Untouched,Unverified,No,No,1,,BBA-LLB (Hons.),BBA-LLB (Hons.),University Not Available,16-03-2026 11:59,0,0,No
API,India,Maharashtra,Mumbai,Primary,16-03-2026,collegedunia/181/api,Unanswered/No response,Unverified,No,No,1,,BA-LLB (Hons.),BA-LLB (Hons.),University Not Available,16-03-2026 11:59,0,0,No
API,India,Delhi,New Delhi,Primary,16-03-2026,collegedunia/181/api,Untouched,Unverified,No,No,-4,,BBA-LLB (Hons.),BBA-LLB (Hons.),University Not Available,16-03-2026 11:59,0,0,No
API,India,Himachal Pradesh,Shimla,Primary,16-03-2026,collegedunia/181/api,Unanswered/No response,Unverified,No,No,1,,BA-LLB (Hons.),BA-LLB (Hons.),University Not Available,16-03-2026 11:59,0,0,No
API,India,Bihar,Gaya,Primary,16-03-2026,collegedunia/181/api,Untouched,Unverified,No,No,1,,M.Des,Masters in Product Design Innovation,University Not Available,16-03-2026 11:59,0,0,No
API,India,Telangana,Secunderabad,Primary,16-03-2026,collegedunia/181/api,Unanswered/No response,Unverified,No,No,-4,,BA-LLB (Hons.),BA-LLB (Hons.),University Not Available,16-03-2026 11:59,0,0,No
API,India,Punjab,Firozpur,Primary,16-03-2026,collegedunia/181/api,Untouched,Unverified,No,No,1,,BA-LLB (Hons.),BA-LLB (Hons.),University Not Available,16-03-2026 11:59,0,0,No
API,India,Maharashtra,Pune,Primary,16-03-2026,collegedunia/181/api,Untouched,Unverified,No,No,1,,BBA-LLB (Hons.),BBA-LLB (Hons.),University Not Available,16-03-2026 11:59,0,0,No
API,India,Uttar Pradesh,Noida,Primary,16-03-2026,collegedunia/181/api,Untouched,Unverified,No,No,1,,BA-LLB (Hons.),BA-LLB (Hons.),University Not Available,16-03-2026 11:59,0,0,No
API,India,Gujarat,City Not Available,Primary,16-03-2026,collegedunia/181/api,Unanswered/No response,Unverified,No,No,1,,BBA-LLB (Hons.),BBA-LLB (Hons.),University Not Available,16-03-2026 11:59,0,0,No
API,India,Uttar Pradesh,Deoria,Primary,16-03-2026,collegedunia/228/api,Unanswered/No response,Unverified,No,No,1,,BBA-LLB (Hons.),BBA-LLB (Hons.),University Not Available,16-03-2026 11:59,0,0,No
API,India,Madhya Pradesh,Indore,Primary,16-03-2026,collegedunia/181/api,Initiated,Unverified,No,No,-4,,BBA-LLB (Hons.),BBA-LLB (Hons.),University Not Available,16-03-2026 11:58,0,0,No
API,India,West Bengal,Bolpur,Primary,16-03-2026,collegedunia/181/api,Not Interested,Unverified,No,No,1,,BBA-LLB (Hons.),BBA-LLB (Hons.),University Not Available,16-03-2026 11:58,0,0,No
API,India,Tamil Nadu,Coimbatore,Primary,16-03-2026,collegedunia/228/api,Unanswered/No response,Unverified,No,No,-4,,BBA-LLB (Hons.),BBA-LLB (Hons.),University Not Available,16-03-2026 11:58,0,0,No
API,India,Telangana,Hyderabad,Primary,16-03-2026,collegedunia/181/api,Lost,Unverified,No,No,1,,BA-LLB (Hons.),BA-LLB (Hons.),University Not Available,16-03-2026 11:58,0,0,No
API,India,Odisha,Angul,Primary,16-03-2026,collegedunia/228/api,Untouched,Unverified,No,No,-4,,BBA-LLB (Hons.),BBA-LLB (Hons.),University Not Available,16-03-2026 11:58,0,0,No
API,India,Andhra Pradesh,Adoni,Primary,16-03-2026,collegedunia/263/api,Junk,Unverified,No,No,-4,,B.Tech,B.Tech - Computer Science and Engineering,University Not Available,16-03-2026 11:58,0,0,No
API,India,Maharashtra,Pune,Primary,16-03-2026,collegedunia/181/api,Untouched,Unverified,No,No,1,,BBA-LLB (Hons.),BBA-LLB (Hons.),University Not Available,16-03-2026 11:58,0,0,No
API,India,Delhi,New Delhi,Primary,16-03-2026,collegedunia/228_RV/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - Electronics and Communication Engineering (ECE),University Not Available,16-03-2026 11:58,0,0,No
API,India,Punjab,Mohali,Primary,16-03-2026,collegedunia/181/api,Unanswered/No response,Unverified,No,No,1,,BBA-LLB (Hons.),BBA-LLB (Hons.),University Not Available,16-03-2026 11:58,0,0,No
API,India,Uttar Pradesh,Noida,Primary,16-03-2026,collegedunia/181/api,Not Interested,Unverified,No,No,1,,BA-LLB (Hons.),BA-LLB (Hons.),University Not Available,16-03-2026 11:58,0,0,No
API,India,Punjab,Fatehgarh Sahib,Primary,16-03-2026,collegedunia/181/api,Unanswered/No response,Unverified,No,No,3,,BBA-LLB (Hons.),BBA-LLB (Hons.),University Not Available,16-03-2026 15:23,0,0,No
API,India,Tamil Nadu,Chennai,Primary,16-03-2026,collegedunia/263/api,Unanswered/No response,Unverified,No,No,1,,BA-LLB (Hons.),BA-LLB (Hons.),University Not Available,16-03-2026 11:58,0,0,No
API,India,Rajasthan,Bhilwara,Primary,16-03-2026,collegedunia/181/api,Untouched,Unverified,No,No,1,,B.Tech,"B.Tech - CSE (IOT, Cyber Security and Blockchain",University Not Available,16-03-2026 11:58,0,0,No
API,India,Punjab,Patiala,Primary,16-03-2026,collegedunia/181/api,Untouched,Unverified,No,No,1,,BBA-LLB (Hons.),BBA-LLB (Hons.),University Not Available,16-03-2026 11:58,0,0,No
API,India,Jammu and Kashmir,Jammu,Primary,16-03-2026,collegedunia/228_RV/api,Not Interested,Unverified,No,No,1,,BBA-LLB (Hons.),BBA-LLB (Hons.),University Not Available,16-03-2026 11:58,0,0,No
API,India,Delhi,New Delhi,Primary,16-03-2026,collegedunia/181/api,Untouched,Unverified,No,No,-4,,BA-LLB (Hons.),BA-LLB (Hons.),University Not Available,16-03-2026 11:58,0,0,No
API,India,Uttar Pradesh,Bareilly,Primary,16-03-2026,collegedunia/228/api,Not Interested,Unverified,No,No,-4,,BBA-LLB (Hons.),BBA-LLB (Hons.),University Not Available,16-03-2026 11:58,0,0,No
API,India,Maharashtra,Pune,Primary,16-03-2026,collegedunia/181/api,Untouched,Unverified,No,No,1,,BA-LLB (Hons.),BA-LLB (Hons.),University Not Available,16-03-2026 11:58,0,0,No
API,India,Gujarat,Vadodara,Primary,16-03-2026,collegedunia/181/api,Unanswered/No response,Unverified,No,No,-4,,BA-LLB (Hons.),BA-LLB (Hons.),University Not Available,16-03-2026 11:58,0,0,No
API,India,Chandigarh,Chandigarh,Primary,16-03-2026,collegedunia/181/api,Untouched,Unverified,No,No,1,,BA-LLB (Hons.),BA-LLB (Hons.),University Not Available,16-03-2026 11:58,0,0,No
API,India,Uttar Pradesh,Noida,Primary,16-03-2026,collegedunia/181/api,Unanswered/No response,Unverified,No,No,1,,BA-LLB (Hons.),BA-LLB (Hons.),University Not Available,16-03-2026 11:58,0,0,No
API,India,Bihar,Darbhanga,Primary,16-03-2026,collegedunia/228/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - Electronics and Communication Engineering (ECE),University Not Available,16-03-2026 11:57,0,0,No
API,India,Telangana,Warangal,Primary,16-03-2026,collegedunia/181/api,Unanswered/No response,Unverified,No,No,1,,BA-LLB (Hons.),BA-LLB (Hons.),University Not Available,16-03-2026 11:58,0,0,No
API,India,Uttar Pradesh,Lucknow,Primary,16-03-2026,collegedunia/228/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - Electronics and Communication Engineering (ECE),University Not Available,16-03-2026 11:57,0,0,No
API,India,Maharashtra,Beed,Primary,16-03-2026,collegedunia/181/api,Untouched,Unverified,No,No,1,,BA-LLB (Hons.),BA-LLB (Hons.),University Not Available,16-03-2026 11:57,0,0,No
API,India,Tamil Nadu,Tirunelveli,Primary,16-03-2026,collegedunia/228/api,Not Interested,Unverified,No,No,1,,BBA-LLB (Hons.),BBA-LLB (Hons.),University Not Available,16-03-2026 11:57,0,0,No
API,India,Uttar Pradesh,Noida,Primary,16-03-2026,collegedunia/181/api,Untouched,Unverified,No,No,-4,,B.Tech,"B.Tech - CSE (IOT, Cyber Security and Blockchain",University Not Available,16-03-2026 11:57,0,0,No
API,India,Maharashtra,Pune,Primary,16-03-2026,collegedunia/181/api,Untouched,Unverified,No,No,1,,BA-LLB (Hons.),BA-LLB (Hons.),University Not Available,16-03-2026 11:57,0,0,No
API,India,Delhi,New Delhi,Primary,16-03-2026,collegedunia/181/api,Not Interested,Unverified,No,No,1,,BA-LLB (Hons.),BA-LLB (Hons.),University Not Available,16-03-2026 11:57,0,0,No
